date,user_ip,trial_id,block_id,n_trials,n_block,block_size,target_shape,target_id,target_freq,target_n,transition_duration,n_locks,lock_duration,unlock_action,lock_state,occurence,success,time,time_unlock,slider_display_span,n_opened_locker,first_unlock_occurence,first_unlock_trial,last_unlock_occurence,last_unlock_trial,nb_total_click,nb_useless_click,exp_total_time
2022-03-31T18:52:05.951Z,90.0.234.116,64,4,76,4,19,Circle,1,2,5,12000,4,3000,0,4,7,1,1074,-1,-1,16,1,3,4,26,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,65,4,76,4,19,Circle,1,2,5,12000,4,3000,0,4,8,1,1159,-1,-1,16,1,3,4,26,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,66,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,14,0,1394,-1,-1,16,1,6,4,10,3,1,179417
2022-03-31T18:52:05.951Z,90.0.234.116,67,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,27,1,1013,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,68,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,19,1,1000,-1,-1,16,1,1,4,8,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,69,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,28,1,1151,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,70,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,29,1,1056,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,71,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,20,0,1391,-1,-1,16,1,1,4,8,3,1,179417
2022-03-31T18:52:05.951Z,90.0.234.116,72,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,15,1,1080,-1,-1,16,1,6,4,10,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,73,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,30,1,1327,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,74,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,16,1,939,-1,-1,16,1,6,4,10,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,75,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,31,1,1022,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T18:52:05.951Z,90.0.234.116,76,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,32,1,788,-1,-1,16,1,11,4,15,2,0,179417
2022-03-31T22:56:05.130Z,78.197.200.127,1,1,76,4,19,Circle,1,4,5,12000,6,2000,1,0,1,1,15194,11609,2238,1,1,1,6,28,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,2,1,76,4,19,Square,0,2,5,12000,6,2000,1,0,1,0,7497,5999,2407,2,1,2,6,40,10,2,252912
2022-03-31T22:56:05.130Z,78.197.200.127,3,1,76,4,19,Cross,3,5,5,12000,6,2000,1,0,1,1,6815,5786,2155,3,1,3,6,24,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,4,1,76,4,19,Circle,1,4,5,12000,6,2000,1,1,2,0,9418,8139,2130,4,1,1,6,28,10,2,252912
2022-03-31T22:56:05.130Z,78.197.200.127,5,1,76,4,19,Cross,3,5,5,12000,6,2000,1,1,2,1,7031,6088,2225,5,1,3,6,24,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,6,1,76,4,19,Cross,3,5,5,12000,6,2000,1,2,3,0,9265,8325,2467,6,1,3,6,24,11,3,252912
2022-03-31T22:56:05.130Z,78.197.200.127,7,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,0,1,1,6763,5878,2158,7,1,7,6,17,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,8,1,76,4,19,Cross,3,5,5,12000,6,2000,1,3,4,1,7709,6181,2598,8,1,3,6,24,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,9,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,1,2,1,6355,5374,2093,9,1,7,6,17,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,10,1,76,4,19,Cross,3,5,5,12000,6,2000,1,4,5,1,7031,6152,2232,10,1,3,6,24,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,11,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,2,3,0,9033,8190,3326,11,1,7,6,17,10,2,252912
2022-03-31T22:56:05.130Z,78.197.200.127,12,1,76,4,19,Circle,1,4,5,12000,6,2000,1,2,3,0,6744,5590,2197,12,1,1,6,28,9,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,13,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,3,4,0,7956,7032,2327,13,1,7,6,17,9,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,14,1,76,4,19,Square,0,2,5,12000,6,2000,1,1,2,0,6987,6126,2393,14,1,2,6,40,9,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,15,1,76,4,19,Circle,1,4,5,12000,6,2000,1,3,4,1,6881,6056,2366,15,1,1,6,28,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,16,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,4,5,0,7784,6843,3162,16,1,7,6,17,10,2,252912
2022-03-31T22:56:05.130Z,78.197.200.127,17,1,76,4,19,Triangle,2,8,5,12000,6,2000,1,5,6,1,6916,5594,2447,17,1,7,6,17,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,18,1,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,7,1,2125,-1,-1,17,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,19,1,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,8,1,1352,-1,-1,17,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,20,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,9,1,1295,-1,-1,17,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,21,2,76,4,19,Circle,1,4,5,12000,6,2000,1,4,5,0,8137,7075,2246,18,1,1,6,28,9,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,22,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,10,1,2216,-1,-1,18,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,23,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,11,1,1744,-1,-1,18,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,24,2,76,4,19,Cross,3,5,5,12000,6,2000,1,5,6,1,7194,5528,2087,19,1,3,6,24,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,25,2,76,4,19,Square,0,2,5,12000,6,2000,1,2,3,1,7276,6302,2550,20,1,2,6,40,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,26,2,76,4,19,Cross,3,5,5,12000,6,2000,0,6,7,1,1724,-1,-1,20,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,27,2,76,4,19,Cross,3,5,5,12000,6,2000,0,6,8,1,1337,-1,-1,20,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,28,2,76,4,19,Circle,1,4,5,12000,6,2000,1,5,6,0,8032,7133,2174,21,1,1,6,28,10,2,252912
2022-03-31T22:56:05.130Z,78.197.200.127,29,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,12,0,2263,-1,-1,21,1,7,6,17,3,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,30,2,76,4,19,Cross,3,5,5,12000,6,2000,0,6,9,0,3477,-1,-1,21,1,3,6,24,3,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,31,2,76,4,19,Square,0,2,5,12000,6,2000,1,3,4,0,9103,7912,2660,22,1,2,6,40,13,5,252912
2022-03-31T22:56:05.130Z,78.197.200.127,32,2,76,4,19,Cross,3,5,5,12000,6,2000,0,6,10,1,2021,-1,-1,22,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,33,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,13,1,1295,-1,-1,22,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,34,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,14,1,831,-1,-1,22,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,35,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,15,1,852,-1,-1,22,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,36,2,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,16,1,821,-1,-1,22,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,37,2,76,4,19,Circle,1,4,5,12000,6,2000,0,6,7,1,928,-1,-1,22,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,38,2,76,4,19,Circle,1,4,5,12000,6,2000,0,6,8,1,852,-1,-1,22,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,39,3,76,4,19,Square,0,2,5,12000,6,2000,1,4,5,0,7900,7061,2145,23,1,2,6,40,9,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,40,3,76,4,19,Square,0,2,5,12000,6,2000,1,5,6,1,7953,6278,2174,24,1,2,6,40,8,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,41,3,76,4,19,Circle,1,4,5,12000,6,2000,0,6,9,0,2482,-1,-1,24,1,1,6,28,5,3,252912
2022-03-31T22:56:05.130Z,78.197.200.127,42,3,76,4,19,Circle,1,4,5,12000,6,2000,0,6,10,1,768,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,43,3,76,4,19,Cross,3,5,5,12000,6,2000,0,6,11,1,813,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,44,3,76,4,19,Cross,3,5,5,12000,6,2000,0,6,12,1,698,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,45,3,76,4,19,Circle,1,4,5,12000,6,2000,0,6,11,0,1232,-1,-1,24,1,1,6,28,3,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,46,3,76,4,19,Circle,1,4,5,12000,6,2000,0,6,12,1,658,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,47,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,17,0,1133,-1,-1,24,1,7,6,17,3,1,252912
2022-03-31T22:56:05.130Z,78.197.200.127,48,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,18,1,636,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,49,3,76,4,19,Cross,3,5,5,12000,6,2000,0,6,13,1,731,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,50,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,19,1,766,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,51,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,20,1,635,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,52,3,76,4,19,Cross,3,5,5,12000,6,2000,0,6,14,1,720,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,53,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,21,1,738,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,54,3,76,4,19,Cross,3,5,5,12000,6,2000,0,6,15,1,719,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,55,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,22,1,744,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,56,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,23,1,721,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,57,3,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,24,1,695,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,58,4,76,4,19,Square,0,2,5,12000,6,2000,0,6,7,1,664,-1,-1,24,1,2,6,40,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,59,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,25,1,670,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,60,4,76,4,19,Square,0,2,5,12000,6,2000,0,6,8,1,627,-1,-1,24,1,2,6,40,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,61,4,76,4,19,Cross,3,5,5,12000,6,2000,0,6,16,1,634,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,62,4,76,4,19,Cross,3,5,5,12000,6,2000,0,6,17,1,1187,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,63,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,26,1,664,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,64,4,76,4,19,Cross,3,5,5,12000,6,2000,0,6,18,1,751,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,65,4,76,4,19,Cross,3,5,5,12000,6,2000,0,6,19,1,698,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,66,4,76,4,19,Circle,1,4,5,12000,6,2000,0,6,13,1,703,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,67,4,76,4,19,Circle,1,4,5,12000,6,2000,0,6,14,1,664,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,68,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,27,1,673,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,69,4,76,4,19,Cross,3,5,5,12000,6,2000,0,6,20,1,728,-1,-1,24,1,3,6,24,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,70,4,76,4,19,Circle,1,4,5,12000,6,2000,0,6,15,1,712,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,71,4,76,4,19,Circle,1,4,5,12000,6,2000,0,6,16,1,641,-1,-1,24,1,1,6,28,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,72,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,28,1,649,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,73,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,29,1,631,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,74,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,30,1,668,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,75,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,31,1,635,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T22:56:05.130Z,78.197.200.127,76,4,76,4,19,Triangle,2,8,5,12000,6,2000,0,6,32,1,753,-1,-1,24,1,7,6,17,2,0,252912
2022-03-31T19:25:26.198Z,null,1,1,76,4,19,Cross,3,4,5,12000,3,4000,1,0,1,0,10093,9280,4316,1,1,1,3,16,9,1,218781
2022-03-31T19:25:26.198Z,null,2,1,76,4,19,Square,0,5,5,12000,3,4000,1,0,1,1,8974,7913,4385,2,1,2,3,11,8,0,218781
2022-03-31T19:25:26.198Z,null,3,1,76,4,19,Cross,3,4,5,12000,3,4000,1,1,2,0,10660,9696,4805,3,1,1,3,16,11,3,218781
2022-03-31T19:25:26.198Z,null,4,1,76,4,19,Circle,1,2,5,12000,3,4000,1,0,1,0,9651,8578,4349,4,1,4,3,23,9,1,218781
2022-03-31T19:25:26.198Z,null,5,1,76,4,19,Triangle,2,8,5,12000,3,4000,1,0,1,0,10435,9184,4194,5,1,5,3,8,10,2,218781
2022-03-31T19:25:26.198Z,null,6,1,76,4,19,Triangle,2,8,5,12000,3,4000,1,1,2,1,9137,8176,4303,6,1,5,3,8,8,0,218781
2022-03-31T19:25:26.198Z,null,7,1,76,4,19,Square,0,5,5,12000,3,4000,1,1,2,0,9885,8845,4314,7,1,2,3,11,10,2,218781
2022-03-31T19:25:26.198Z,null,8,1,76,4,19,Triangle,2,8,5,12000,3,4000,1,2,3,0,8905,7903,4263,8,1,5,3,8,9,1,218781
2022-03-31T19:25:26.198Z,null,9,1,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,4,1,2100,-1,-1,8,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,10,1,76,4,19,Circle,1,2,5,12000,3,4000,1,1,2,0,9868,8970,4176,9,1,4,3,23,10,2,218781
2022-03-31T19:25:26.198Z,null,11,1,76,4,19,Square,0,5,5,12000,3,4000,1,2,3,0,10440,9560,4978,10,1,2,3,11,11,3,218781
2022-03-31T19:25:26.198Z,null,12,1,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,5,1,1348,-1,-1,10,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,13,1,76,4,19,Square,0,5,5,12000,3,4000,0,3,4,1,1326,-1,-1,10,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,14,1,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,6,1,1355,-1,-1,10,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,15,1,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,7,1,1415,-1,-1,10,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,16,1,76,4,19,Cross,3,4,5,12000,3,4000,1,2,3,0,11756,10345,5364,11,1,1,3,16,11,3,218781
2022-03-31T19:25:26.198Z,null,17,1,76,4,19,Square,0,5,5,12000,3,4000,0,3,5,1,1362,-1,-1,11,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,18,1,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,8,0,1967,-1,-1,11,1,5,3,8,3,1,218781
2022-03-31T19:25:26.198Z,null,19,1,76,4,19,Cross,3,4,5,12000,3,4000,0,3,4,1,1326,-1,-1,11,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,20,2,76,4,19,Cross,3,4,5,12000,3,4000,0,3,5,1,1476,-1,-1,11,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,21,2,76,4,19,Cross,3,4,5,12000,3,4000,0,3,6,1,1619,-1,-1,11,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,22,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,9,1,1446,-1,-1,11,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,23,2,76,4,19,Circle,1,2,5,12000,3,4000,1,2,3,0,11989,10874,5133,12,1,4,3,23,10,2,218781
2022-03-31T19:25:26.198Z,null,24,2,76,4,19,Square,0,5,5,12000,3,4000,0,3,6,1,1498,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,25,2,76,4,19,Circle,1,2,5,12000,3,4000,0,3,4,1,1830,-1,-1,12,1,4,3,23,2,0,218781
2022-03-31T19:25:26.198Z,null,26,2,76,4,19,Square,0,5,5,12000,3,4000,0,3,7,1,1228,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,27,2,76,4,19,Cross,3,4,5,12000,3,4000,0,3,7,1,1287,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,28,2,76,4,19,Square,0,5,5,12000,3,4000,0,3,8,0,1559,-1,-1,12,1,2,3,11,3,1,218781
2022-03-31T19:25:26.198Z,null,29,2,76,4,19,Cross,3,4,5,12000,3,4000,0,3,8,1,1272,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,30,2,76,4,19,Square,0,5,5,12000,3,4000,0,3,9,1,1191,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,31,2,76,4,19,Square,0,5,5,12000,3,4000,0,3,10,1,1558,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,32,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,10,1,1378,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,33,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,11,1,1340,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,34,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,12,1,1687,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,35,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,13,1,1740,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,36,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,14,1,1182,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,37,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,15,1,1611,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,38,2,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,16,0,2697,-1,-1,12,1,5,3,8,4,2,218781
2022-03-31T19:25:26.198Z,null,39,3,76,4,19,Square,0,5,5,12000,3,4000,0,3,11,1,1317,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,40,3,76,4,19,Cross,3,4,5,12000,3,4000,0,3,9,1,1279,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,41,3,76,4,19,Cross,3,4,5,12000,3,4000,0,3,10,0,2193,-1,-1,12,1,1,3,16,4,2,218781
2022-03-31T19:25:26.198Z,null,42,3,76,4,19,Circle,1,2,5,12000,3,4000,0,3,5,1,1295,-1,-1,12,1,4,3,23,2,0,218781
2022-03-31T19:25:26.198Z,null,43,3,76,4,19,Circle,1,2,5,12000,3,4000,0,3,6,1,1416,-1,-1,12,1,4,3,23,2,0,218781
2022-03-31T19:25:26.198Z,null,44,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,17,1,1189,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,45,3,76,4,19,Cross,3,4,5,12000,3,4000,0,3,11,1,1288,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,46,3,76,4,19,Square,0,5,5,12000,3,4000,0,3,12,1,1236,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,47,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,18,1,1332,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,48,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,19,1,1378,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,49,3,76,4,19,Square,0,5,5,12000,3,4000,0,3,13,1,1242,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,50,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,20,1,1483,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,51,3,76,4,19,Square,0,5,5,12000,3,4000,0,3,14,1,1242,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,52,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,21,0,1919,-1,-1,12,1,5,3,8,3,1,218781
2022-03-31T19:25:26.198Z,null,53,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,22,1,1287,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,54,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,23,1,1446,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,55,3,76,4,19,Square,0,5,5,12000,3,4000,0,3,15,1,1363,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,56,3,76,4,19,Cross,3,4,5,12000,3,4000,0,3,12,1,1264,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T19:25:26.198Z,null,57,3,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,24,1,1243,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,58,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,25,1,1167,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,59,4,76,4,19,Square,0,5,5,12000,3,4000,0,3,16,1,1400,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,60,4,76,4,19,Circle,1,2,5,12000,3,4000,0,3,7,1,1266,-1,-1,12,1,4,3,23,2,0,218781
2022-03-31T19:25:26.198Z,null,61,4,76,4,19,Circle,1,2,5,12000,3,4000,0,3,8,0,1692,-1,-1,12,1,4,3,23,3,1,218781
2022-03-31T19:25:26.198Z,null,62,4,76,4,19,Cross,3,4,5,12000,3,4000,0,3,13,0,1867,-1,-1,12,1,1,3,16,3,1,218781
2022-03-31T19:25:26.198Z,null,63,4,76,4,19,Square,0,5,5,12000,3,4000,0,3,17,1,1408,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,64,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,26,1,1272,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,65,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,27,1,1385,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,66,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,28,1,1175,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,67,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,29,1,1572,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,68,4,76,4,19,Square,0,5,5,12000,3,4000,0,3,18,0,1785,-1,-1,12,1,2,3,11,3,1,218781
2022-03-31T19:25:26.198Z,null,69,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,30,1,1204,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,70,4,76,4,19,Cross,3,4,5,12000,3,4000,0,3,14,0,1633,-1,-1,12,1,1,3,16,3,1,218781
2022-03-31T19:25:26.198Z,null,71,4,76,4,19,Square,0,5,5,12000,3,4000,0,3,19,1,1829,-1,-1,12,1,2,3,11,2,0,218781
2022-03-31T19:25:26.198Z,null,72,4,76,4,19,Square,0,5,5,12000,3,4000,0,3,20,0,1747,-1,-1,12,1,2,3,11,3,1,218781
2022-03-31T19:25:26.198Z,null,73,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,31,1,1504,-1,-1,12,1,5,3,8,2,0,218781
2022-03-31T19:25:26.198Z,null,74,4,76,4,19,Triangle,2,8,5,12000,3,4000,0,3,32,0,2221,-1,-1,12,1,5,3,8,4,2,218781
2022-03-31T19:25:26.198Z,null,75,4,76,4,19,Cross,3,4,5,12000,3,4000,0,3,15,1,1264,-1,-1,12,1,1,3,16,2,0,218781
